402175.000 126375.000 1567.8
402200.000 126375.000 1578.45
402225.000 126375.000 1588.49
402250.000 126375.000 1596.92
402275.000 126375.000 1604.24
402300.000 126375.000 1610.69
402325.000 126375.000 1617.19
402350.000 126375.000 1623.79
402375.000 126375.000 1630.63
402400.000 126375.000 1637.46
402425.000 126375.000 1643.58
402450.000 126375.000 1648.39
402475.000 126375.000 1652.61
402500.000 126375.000 1657.76
402525.000 126375.000 1665.37
402550.000 126375.000 1675.43
402575.000 126375.000 1688.27
402600.000 126375.000 1702.66
402625.000 126375.000 1717.48
402650.000 126375.000 1730.51
402675.000 126375.000 1739.96
402700.000 126375.000 1745.01
402725.000 126375.000 1747.35
402750.000 126375.000 1749.57
402775.000 126375.000 1753.24
402800.000 126375.000 1757.76
402825.000 126375.000 1763.51
402850.000 126375.000 1771.39
402875.000 126375.000 1781.53
402900.000 126375.000 1792.66
402925.000 126375.000 1799.86
402950.000 126375.000 1800.45
402975.000 126375.000 1793.23
403000.000 126375.000 1784.22
403025.000 126375.000 1777.51
403050.000 126375.000 1773.66
403075.000 126375.000 1768.81
403100.000 126375.000 1760.91
403125.000 126375.000 1750.54
403150.000 126375.000 1740.67
403175.000 126375.000 1732.44
403200.000 126375.000 1727.82
403225.000 126375.000 1725.58
403250.000 126375.000 1726.43
403275.000 126375.000 1729.49
403300.000 126375.000 1735.54
403325.000 126375.000 1743.88
403350.000 126375.000 1754.14
403375.000 126375.000 1765.85
403400.000 126375.000 1778.97
403425.000 126375.000 1794.09
403450.000 126375.000 1811.63
403475.000 126375.000 1830.88
403500.000 126375.000 1849.42
403525.000 126375.000 1865.37
403550.000 126375.000 1878.01
403575.000 126375.000 1888.58
403600.000 126375.000 1896.97
403625.000 126375.000 1903.19
403650.000 126375.000 1904.68
403675.000 126375.000 1900.28
403700.000 126375.000 1889.06
403725.000 126375.000 1874.12
403750.000 126375.000 1858.57
403775.000 126375.000 1844.67
403800.000 126375.000 1832.32
403825.000 126375.000 1820.85
403850.000 126375.000 1809.94
403875.000 126375.000 1799.44
403900.000 126375.000 1788.72
403925.000 126375.000 1777.35
403950.000 126375.000 1765.22
403975.000 126375.000 1754.04
404000.000 126375.000 1745.41
404025.000 126375.000 1740.79
404050.000 126375.000 1739.66
404075.000 126375.000 1740.89
404100.000 126375.000 1742.48
404125.000 126375.000 1742.14
404150.000 126375.000 1737.9
404175.000 126375.000 1728.05
404200.000 126375.000 1712.52
404225.000 126375.000 1693.68
404250.000 126375.000 1673.84
404275.000 126375.000 1655.15
404300.000 126375.000 1636.3
404325.000 126375.000 1617.84
404350.000 126375.000 1600.31
404375.000 126375.000 1586.23
404400.000 126375.000 1576.98
404425.000 126375.000 1572.67
404450.000 126375.000 1572.24
404475.000 126375.000 1573.55
404500.000 126375.000 1575.3
404525.000 126375.000 1575.8
404550.000 126375.000 1575.28
404575.000 126375.000 1572.93
404600.000 126375.000 1569.47
404625.000 126375.000 1564.74
404650.000 126375.000 1559.76
404675.000 126375.000 1554.86
404700.000 126375.000 1549
404725.000 126375.000 1542.61
404750.000 126375.000 1534.53
404775.000 126375.000 1527.03
404800.000 126375.000 1520.04
404825.000 126375.000 1515.34
404850.000 126375.000 1511.74
404875.000 126375.000 1508.47
404900.000 126375.000 1504.8
404925.000 126375.000 1501.04
404950.000 126375.000 1497.47
404975.000 126375.000 1495.75
405000.000 126375.000 1495.72
405025.000 126375.000 1497.44
405050.000 126375.000 1497.84
405075.000 126375.000 1497.13
405100.000 126375.000 1495.62
405125.000 126375.000 1495.84
405150.000 126375.000 1497.66
405175.000 126375.000 1500.46
405200.000 126375.000 1502.34
405225.000 126375.000 1502.49
405250.000 126375.000 1500.93
405275.000 126375.000 1498.78
405300.000 126375.000 1497.52
405325.000 126375.000 1497.69
405350.000 126375.000 1499.15
405375.000 126375.000 1501.67
405400.000 126375.000 1506.35
405425.000 126375.000 1514.08
405450.000 126375.000 1524.14
405475.000 126375.000 1534.03
405500.000 126375.000 1541.67
405525.000 126375.000 1546.23
405550.000 126375.000 1548.06
405575.000 126375.000 1548.12
405600.000 126375.000 1547.46
405625.000 126375.000 1547.86
405650.000 126375.000 1548.97
405675.000 126375.000 1549.36
405700.000 126375.000 1546.84
405725.000 126375.000 1541.51
405750.000 126375.000 1534.96
405775.000 126375.000 1528.53
405800.000 126375.000 1522.31
405825.000 126375.000 1515.62
405850.000 126375.000 1507.79
405875.000 126375.000 1499.88
405900.000 126375.000 1493.12
405925.000 126375.000 1488.92
405950.000 126375.000 1487.5
405975.000 126375.000 1488.2
406000.000 126375.000 1489.96
406025.000 126375.000 1490.85
406050.000 126375.000 1490.05
406075.000 126375.000 1487.34
406100.000 126375.000 1483.15
406125.000 126375.000 1478.64
406150.000 126375.000 1474.72
406175.000 126375.000 1472.85
406200.000 126375.000 1472.71
406225.000 126375.000 1473.86
406250.000 126375.000 1475.33
406275.000 126375.000 1476.93
406300.000 126375.000 1478.49
406325.000 126375.000 1480.56
406350.000 126375.000 1483.39
406375.000 126375.000 1487.58
406400.000 126375.000 1492.36
406425.000 126375.000 1497.83
406450.000 126375.000 1503.88
406475.000 126375.000 1511.49
